,marketDailySnapshots_id,marketDailySnapshots_timestamp,marketDailySnapshots_variableBorrowedTokenBalance,marketDailySnapshots_stableBorrowedTokenBalance,marketDailySnapshots_inputTokenPriceUSD,marketDailySnapshots_days,protocol,asset
71,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c14a0000,1653523007,9.909920419885464e+21,0.0,1940.82468455,19137,aave_v3_avalanche,wETH
72,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c24a0000,1653609493,9.86821716457706e+21,0.0,1800.07270886,19138,aave_v3_avalanche,wETH
73,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c34a0000,1653695811,9.802848006866716e+21,0.0,1722.38,19139,aave_v3_avalanche,wETH
74,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c44a0000,1653782286,9.79892145244601e+21,0.0,1792.72385212,19140,aave_v3_avalanche,wETH
75,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c54a0000,1653868083,9.823632672837234e+21,0.0,1811.57,19141,aave_v3_avalanche,wETH
76,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c64a0000,1653954261,9.781657056809027e+21,0.0,1993.36,19142,aave_v3_avalanche,wETH
77,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c74a0000,1654041437,9.043619491778404e+21,0.0,1944.3,19143,aave_v3_avalanche,wETH
78,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c84a0000,1654127718,9.464312468861427e+21,0.0,1824.73,19144,aave_v3_avalanche,wETH
79,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8c94a0000,1654213817,9.919769889415293e+21,0.0,1833.542,19145,aave_v3_avalanche,wETH
80,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8ca4a0000,1654300761,1.1882447610199778e+22,0.0,1774.02470002,19146,aave_v3_avalanche,wETH
81,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8cb4a0000,1654383643,1.0040624283641818e+22,0.0,1800.04172368,19147,aave_v3_avalanche,wETH
82,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8cc4a0000,1654473264,1.0040462728176542e+22,0.0,1803.96462504,19148,aave_v3_avalanche,wETH
83,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8cd4a0000,1654559095,1.006733108749759e+22,0.0,1856.03501124,19149,aave_v3_avalanche,wETH
84,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8ce4a0000,1654645978,1.0028256035905408e+22,0.0,1818.49,19150,aave_v3_avalanche,wETH
85,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8cf4a0000,1654732460,1.2154215179764118e+22,0.0,1793.2,19151,aave_v3_avalanche,wETH
86,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d04a0000,1654818714,1.0696136142999773e+22,0.0,1789.48294683,19152,aave_v3_avalanche,wETH
87,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d14a0000,1654905155,1.0713914772701021e+22,0.0,1661.59,19153,aave_v3_avalanche,wETH
88,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d24a0000,1654991798,5.734809915866805e+21,0.0,1528.4,19154,aave_v3_avalanche,wETH
89,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d34a0000,1655078263,5.951695222757849e+21,0.0,1442.88,19155,aave_v3_avalanche,wETH
90,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d44a0000,1655164577,6.111590950250816e+21,0.0,1203.34,19156,aave_v3_avalanche,wETH
91,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d54a0000,1655247697,6.222619553339284e+21,0.0,1176.7408,19157,aave_v3_avalanche,wETH
92,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d64a0000,1655337347,6.520079511780219e+21,0.0,1228.51,19158,aave_v3_avalanche,wETH
93,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d74a0000,1655422511,6.573606833005785e+21,0.0,1065.5,19159,aave_v3_avalanche,wETH
94,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d84a0000,1655509085,1.218525055153228e+22,0.0,1089.29,19160,aave_v3_avalanche,wETH
95,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8d94a0000,1655596788,1.2156137178247276e+22,0.0,996.29,19161,aave_v3_avalanche,wETH
96,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8da4a0000,1655683161,1.2318472117935137e+22,0.0,1126.30119769,19162,aave_v3_avalanche,wETH
